Score,Text,Time
0.8345,"“OZ CALLS FETTERMAN AND CONGRATULATES ON WIN. FETTERMAN PROMISES NOT TO EAT HIM.”
#fetterman2022 #MehmetOz https://t.co/BBNj1oqG1O",2022-11-09T11:51:44.000Z
0,Mehmet Öz kimdir? https://t.co/huoh0bMMLk #mehmetoz @mehmetoz https://t.co/KOa5aXkQ5L,2022-11-09T11:30:14.000Z
0,"So #MehmetOz heading back to #NewJersey now? You know, where he’s actually from. https://t.co/aKqjRbLTNS",2022-11-09T11:19:08.000Z
0,"Grundsätzlich freue ich mich ja aus Gründen, wenn ein türkisch-stämmiger Landsmann irgendwo auf dieser Welt nach de… https://t.co/c3ChJZudrZ",2022-11-09T11:08:48.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T10:58:37.000Z
0,Akpnin truva atı #MehmetOz zortlamış 😄,2022-11-09T10:41:50.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T10:35:42.000Z
0,RT @sonmuhurhaber: Dr. Mehmet Öz seçimi kaybetti https://t.co/vmIavbtKR2 #MehmetOz #ABDsecimleri,2022-11-09T10:31:55.000Z
-0.5423,RT @IanEnglush: Bad news/good news for perpetual #loser #DonaldTrump/#MehmetOz: #American patriots peered bhind the curtain and it was the…,2022-11-09T10:31:16.000Z
0,"Bravo @ANCA_DC ‼️‼️‼️
#StandWithArmenia #Arménie #négationnisme #USA #aliyevisaterrorist #Aliyev #MehmetOz https://t.co/jGyoJIZN74",2022-11-09T10:26:34.000Z
-0.5423,Bad news/good news for perpetual #loser #DonaldTrump/#MehmetOz: #American patriots peered bhind the curtain and it… https://t.co/qFbXS2K2fJ,2022-11-09T10:26:17.000Z
0,#MehmetOz plenty of snake oil left for you to sell...bye bye,2022-11-09T10:08:51.000Z
0,@poyrazalti Niye Türkiye geçmiş olsun @Akparti’ye geçmiş olsun. Zira #Trump’ı da onun adamı #MehmetOz’ü de onlar destekliyor.,2022-11-09T10:04:32.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T10:03:53.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T09:59:07.000Z
0,"#MehmetOz, maalesef Penysylvania'yı kaybetti. Güçlü, cesur ve örnek girişimi için kendisini kutluyorum. İlgi ve beğ… https://t.co/gNli9VP6Ag",2022-11-09T09:54:59.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T09:42:47.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T09:36:04.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T09:33:49.000Z
0,"RT @desingofbenz: @haskologlu Adam olsa türk vatandaşlığından çıkacam demez.Eminim bunun bu lafından,ABD seçmeni bile karaktersiz olduğunu…",2022-11-09T09:32:17.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T09:32:09.000Z
0,"@haskologlu Adam olsa türk vatandaşlığından çıkacam demez.Eminim bunun bu lafından,ABD seçmeni bile karaktersiz old… https://t.co/gYafeaNxvj",2022-11-09T09:29:57.000Z
0,Güzel şeyler de oluyor. Nadir de olsa #MehmetOz https://t.co/SSrSikzsjG,2022-11-09T09:25:50.000Z
0,"🇺🇸 ⚡️ ABD'de yapılan Kongre ara seçimlerinde Cumhuriyetçi Parti'den senatör adayı olan ve eski başkan Donald Trump… https://t.co/69xaIBSYuq",2022-11-09T09:24:43.000Z
0,"Διόρθωση: αυτή είναι η σωστή φωτογραφία
#κολαζ #Election2022 #elections #ElectionDay #MehmetOz #USAElections #USA https://t.co/8nxPFHZ3Pr",2022-11-09T09:16:58.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T09:16:19.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T08:55:49.000Z
0,Dr. Mehmet Öz seçimi kaybetti https://t.co/vmIavbtKR2 #MehmetOz #ABDsecimleri,2022-11-09T08:52:08.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T08:50:16.000Z
0.0258,"RT @artasovor_: genocide denier and Erdogan’s puppy #MehmetOz has lost #Pennsylvania’s tight #senate race 

God bless the Armenian people w…",2022-11-09T08:46:34.000Z
-0.3182,"RT @omerkanburoglu: Dr Mehmet Oz lost the election by a narrow margin.
#Fetterman #MehmetOz https://t.co/p2LcachFom",2022-11-09T08:45:49.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T08:40:17.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T08:36:16.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T08:30:56.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T08:23:53.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T08:23:13.000Z
-0.3182,"RT @ProfAhmet_Uysal: #MehmetOz loses to #Obama, not to #Fetterman as the former president put his weight in the local race.  
🔸️Obama selli…",2022-11-09T08:23:01.000Z
0,"RT @As_prosexes: Βλέπω Ζήση Βρύζα. 
#USAElections #MehmetOz #Election2022 #elections https://t.co/mde4dfFtn9",2022-11-09T08:15:07.000Z
-0.3802,Always knew #oz was a phony! #Fetterman defeats #MehmetOz #paynoattentiontothatmanbehindthecurtain https://t.co/GcMU7fY3xc,2022-11-09T08:11:10.000Z
0,RT @sma_azra: #Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF #RocaAFazenda #ALTIN #…,2022-11-09T08:05:00.000Z
0,#Ordu #mesleknoebetindeyiz #carsamba #earthquake #HaddiniBilCihanKolivar #Napoli #blindgetrouwd #GSvOF… https://t.co/THUvq00IZX,2022-11-09T08:03:56.000Z
0,"RT @As_prosexes: Βλέπω Ζήση Βρύζα. 
#USAElections #MehmetOz #Election2022 #elections https://t.co/mde4dfFtn9",2022-11-09T08:01:13.000Z
0,"Βλέπω Ζήση Βρύζα. 
#USAElections #MehmetOz #Election2022 #elections https://t.co/mde4dfFtn9",2022-11-09T07:59:25.000Z
0,"RT @wearitlikeadiva: Hey Oz, buh bye! #MehmetOz #Pennsylvania #FettermanWins #Fetterman https://t.co/vI2tziuhN0",2022-11-09T07:57:42.000Z
-0.3182,Fetterman defeats Oz in the Pennsylvania Senate race https://t.co/nMptyu7EJi #FettermanForSenate #Fetterman #fetterman2022 #MehmetOz,2022-11-09T07:53:06.000Z
0,"#DrOz 
#MehmetOz https://t.co/mrDR9vUhW3",2022-11-09T07:47:42.000Z
0,"ABD'de ara seçim: Mehmet Öz, Pensilvanya'da seçimi kaybetti
https://t.co/tnT4yYtagh
#ABD #seçim #MehmetOz… https://t.co/HXDIHkl4lr",2022-11-09T07:46:30.000Z
0,"Hey Oz, buh bye! #MehmetOz #Pennsylvania #FettermanWins #Fetterman https://t.co/vI2tziuhN0",2022-11-09T07:41:59.000Z
0,#abd #amerika #america #seçim #oy #mehmetoz #pensilvanya #fetö #senato #oy #sondakika #haber #haberler… https://t.co/Zor9QIVNzJ,2022-11-09T07:37:58.000Z
0,"ABD Senatosu’na seçilemeyen Mehmet Öz kimdir?

#MehmetOz #ABDSecimi
https://t.co/XEmDDPKzAR",2022-11-09T07:32:25.000Z
-0.1007,"I'm *so* glad that #Fetterman defeated that sleazy snake oil salesman, #MehmetOz! 👏 #FettermanTheBetterMan",2022-11-09T07:31:24.000Z
0.0772,Holy shit @JohnFetterman done flipped the Senate after 12 yrs in Republican hands. Congratulations on your much des… https://t.co/cEUhUCtmt4,2022-11-09T07:18:53.000Z
0,Neyse ki #mehmetoz denen fasist Pennsylvania dan secilmedi 🤦‍♀️🥳#AmericanElections #MidtermElections2022 #midterm,2022-11-09T07:10:33.000Z
0.0258,"RT @artasovor_: genocide denier and Erdogan’s puppy #MehmetOz has lost #Pennsylvania’s tight #senate race 

God bless the Armenian people w…",2022-11-09T07:06:06.000Z
0,"Does @JohnFetterman send @DrOz a condolence veggie platter, or does he wait for #MehmetOz to send him a congratulatory crudités platter?",2022-11-09T07:05:36.000Z
0,▶️Foxnews haberine göre Dr. Mehmet Öz Pennsylvania eyaletinde Senatör seçimlerini Demokrat Parti adayı John Fetterm… https://t.co/AoAMjXruvh,2022-11-09T07:03:53.000Z
0.1779,"Voters in #Pennsylvania kicked #Trump's ass. That is the best news I have seen so far out of this election. Mehmet… https://t.co/5WiV9SyF9k",2022-11-09T06:58:45.000Z
0.296,"@samanthamarika1 Yeah, because even while in recovery from a stroke he's still a million times the man that your… https://t.co/fJbQiQzkjR",2022-11-09T06:58:21.000Z
0.0258,"RT @artasovor_: genocide denier and Erdogan’s puppy #MehmetOz has lost #Pennsylvania’s tight #senate race 

God bless the Armenian people w…",2022-11-09T06:56:05.000Z
-0.25,"When #MehmetOz screws up the #Steelers quote and schedule, while campaigning for it. #ElectionNight2022",2022-11-09T06:53:46.000Z
-0.296,"@ClintoPete No crudite for you, carpetbagger
#MehmetOz 
#ElectionDay2022",2022-11-09T06:46:05.000Z
0.1779,"@DrOz Mehmet, you are a quack. You would have been better off hiding behind your show. Your exposure in the media a… https://t.co/rJ4Mb92V2K",2022-11-09T06:36:56.000Z
0,"Tonight, #FettermanIsTheBetterman. #sorrynotsorry #MehmetOz https://t.co/gdlE9COBz1",2022-11-09T06:34:20.000Z
