Score,Text,Time
0.5859,I’m over the MOON with Fetterman’s win in PA💙 So much that I’m putting a twist on a the Pittsburgh steak salad as w… https://t.co/YMhXlqJCza,2022-11-09T22:03:45.000Z
-0.4588,New video by TVB Pearl - News &amp; Drama: TVB News | 09 Nov 2022 |Democrats beating expectations as John Fetterman win… https://t.co/jenBEdM8fg,2022-11-09T22:02:46.000Z
-0.4559,"#JohnFetterman on Fire!
And we were at your six! https://t.co/5tPQI20W0A",2022-11-09T22:01:22.000Z
0.9273,"RT @AnnieForTruth: @ksorbs Thank you to the good folks that voted for #JohnFetterman, a man with integrity, honesty and respect!",2022-11-09T21:57:35.000Z
-0.8825,"@JohnFetterman 💞  you've been through hell #JohnFetterman.  I'm sorry you were treated so horribly.  I don't live i… https://t.co/yzqMVPpvG8",2022-11-09T21:52:42.000Z
0.6908,Best feeling #Vote2022 #ElectionNight #Election2022 #ElectionDay #BlueWave2022 #JohnFetterman #FettermanForSenate https://t.co/O13r4hgNBo,2022-11-09T21:51:47.000Z
0.7077,I will never believe these voting tallies. Never! No way #KathyHochul won in #NewYorkCity  I do not understand why… https://t.co/ZtkHU5Jx0a,2022-11-09T21:49:46.000Z
0.0516,How Could John Fetterman Have Won? Every Possible Answer Is Bad in a Different Way. https://t.co/DH0KTAxHNq… https://t.co/2NZ03gyxzx,2022-11-09T21:45:31.000Z
-0.6859,"Standing ovation for ALL the partisan HACKS that voted in #JohnFetterman 
ABSOLUTELY EMBARRASSING!",2022-11-09T21:33:53.000Z
0,#JohnFetterman #Midterms2022 https://t.co/RaqKb2y1Ja,2022-11-09T21:27:23.000Z
0.0772,"Congratulations to William Penn, who died in 1718, on being elected Governor of Pennsylvania yesterday. In addition… https://t.co/QbArl8mkal",2022-11-09T21:25:15.000Z
0.5106,People making fun of a man that had a stroke need to check themselves #JohnFetterman,2022-11-09T21:23:06.000Z
0.4404,"PA turned blue for this #Election2022 and women's rights will continue to be protected with #JoshShapiro  as govern… https://t.co/XkyBod2JIG",2022-11-09T21:22:01.000Z
0,RT @freetofindtruth: Joe Biden’s home state of Pennsylvania had a big night for Democrats in the #totallylegit #election2022. And the poor…,2022-11-09T21:14:31.000Z
0.5267,"Bye-bye, Mr. Oz. Don’t let the Liberty Bell smack you on your way out. #Midterms2022 #JohnFetterman #wednesdaythought",2022-11-09T21:10:59.000Z
0,"@joncoopertweets ✋💙

#JoshShapiro💙               #JohnFetterman💙",2022-11-09T21:08:36.000Z
0,"@bettycrackerfl @beyerstein @Johngcole @doloresquintana @kiddle @anniegirl1138 I know they're still counting… https://t.co/4iGfBfuoYH",2022-11-09T21:08:14.000Z
-0.2732,"@GOP @GOPLeader  @HouseGOP @SenateGOP @LeaderMcConnell @GOPChairwoman 

🤣🤣🤣🤣🤣🤣

We warned you it was coming.....and… https://t.co/4QGIuhZta9",2022-11-09T21:04:50.000Z
0.4767,John Fetterman - Heartwarming Speech #johnfetterman #droz #pennsylvania #elections #timmy #modernpolitics https://t.co/HBEdYBKNHw,2022-11-09T21:03:52.000Z
-0.6808,RT @readyprepperone: Pennsylvania is being held hostage by the Democrat controlled hell hole called Philadelphia. Now they have a Senator t…,2022-11-09T21:03:35.000Z
-0.793,RT @Grabsback2: #MAGAmeltdown I doubt this nasty person can be recycled. #JohnFetterman is for the people! https://t.co/H4ECREHTsF,2022-11-09T21:03:35.000Z
0.9078,@EJCase I hope all your people in Oregon and others you are high on did well in mid-terms.  Yay #PattyMurray! Yay #JohnFetterman!,2022-11-09T20:58:57.000Z
0.0772,@kdnerak33 And has anyone seen #TuckerCarlson? Would be terrible if he had a stroke over #JohnFetterman winning. 😉,2022-11-09T20:58:38.000Z
-0.4015,#JohnFetterman never looked better! Go represent.. #Election2022 #FoxNews https://t.co/gUmEWEuq5C,2022-11-09T20:56:13.000Z
0.7964,"Liberals Cheer Win, Saying John Fetterman Represents The Typical Democrat Voter https://t.co/Jp7TEdmffY 
#JohnFetterman #Election2022 #DrOz",2022-11-09T20:55:51.000Z
-0.6808,Pennsylvania is being held hostage by the Democrat controlled hell hole called Philadelphia. Now they have a Senato… https://t.co/rR6VFTEjxS,2022-11-09T20:52:54.000Z
0,#TCOT #JohnFetterman #WatchtheKeystone https://t.co/ogxnL45ETK,2022-11-09T20:50:45.000Z
0.3595,RT @nextgenpaction: 🚨MAJOR Election Alert! 🚨Congratulations to #JohnFetterman who was just elected to serve Pennsylvania as their next sena…,2022-11-09T20:50:39.000Z
0.93,I feel like #JohnFetterman winning the the senate race in PA is like the special needs kid that wins homecoming kin… https://t.co/NiIdjVnkzO,2022-11-09T20:50:08.000Z
0,#Philadelphia #Philly #JoshShapiro #JohnFetterman #illegalelectioneering https://t.co/8EVrUQJi1b,2022-11-09T20:50:08.000Z
0.8442,Wow first UFC fighter wins #Election2022 #ufc #pa #vote #JohnFetterman #mma @KeithJardine205 #Midterms2022… https://t.co/3iWCmjoHkj,2022-11-09T20:48:36.000Z
0.636,RT @Empoweredlatin1: @OccupyDemocrats Congratulations #JohnFetterman !,2022-11-09T20:48:31.000Z
0,"@Pennsylvania now has two brain-dead politicians running their state.  @FettermanLt @JohnFetterman
And #tonydeluca… https://t.co/jJacuPd45p",2022-11-09T20:46:23.000Z
0.5574,#Pennsylvania State House Chamber has been FLIPPED to Democrat. This is fantastic news for working class Americans… https://t.co/Sp9XgwUBBq,2022-11-09T20:40:10.000Z
0.5574,#Pennsylvania State House Chamber has been FLIPPED to Democrat. This is fantastic news for working class Americans… https://t.co/ATS2H9OYK0,2022-11-09T20:39:41.000Z
0.636,RT @Empoweredlatin1: @OccupyDemocrats Congratulations #JohnFetterman !,2022-11-09T20:39:32.000Z
-0.1197,#JohnFetterman and a dead guy. WTG #Pennsylvania. #Midterms2022 #PoliticsToday,2022-11-09T20:39:15.000Z
-0.3724,"Even we dont want him lol

#Elections2022 #ElectionDay #Vote2022 #Midterms2022 #ElectionNight #Senate #House  #Vote… https://t.co/kNADbfzoYj",2022-11-09T20:37:18.000Z
-0.5994,RT @universenus: @56blackcat #JohnFetterman ate alot of spinach and Dr Oz ate the pill of death 😂😂😂😂 https://t.co/hWDNwB4pp6,2022-11-09T20:37:08.000Z
-0.5994,@56blackcat #JohnFetterman ate alot of spinach and Dr Oz ate the pill of death 😂😂😂😂 https://t.co/hWDNwB4pp6,2022-11-09T20:36:08.000Z
0.636,RT @Empoweredlatin1: @OccupyDemocrats Congratulations #JohnFetterman !,2022-11-09T20:33:07.000Z
-0.5574,BREAKING: Illegal Electioneering For John Fetterman   &amp;amp; Josh Shapiro Caught on Undercover Video #PA F@ckery for… https://t.co/Bhe7MXRUNW,2022-11-09T20:32:31.000Z
0.8074,"RT @MatTheExBot: Congratulations to the #DNC for stifling the much-trumpeted and, ultimately, false 'red wave', and a particular congrats t…",2022-11-09T20:31:03.000Z
0,@DominicWaghorn You called #JohnFetterman a local mayor on air. He is the lieutenant Governor of #Pennsylvania and… https://t.co/JneUjAOwUt,2022-11-09T20:29:52.000Z
0.8555,Amazing how so many “righteous Christians” are getting great pleasure out of insulting &amp; slandering #JohnFetterman… https://t.co/JCkCu4zyL4,2022-11-09T20:28:49.000Z
0.636,RT @Empoweredlatin1: @OccupyDemocrats Congratulations #JohnFetterman !,2022-11-09T20:27:52.000Z
0.5994,"Congratulations to the #DNC for stifling the much-trumpeted and, ultimately, false 'red wave', and a particular con… https://t.co/lyGXkaIcaB",2022-11-09T20:27:45.000Z
0.636,@OccupyDemocrats Congratulations #JohnFetterman !,2022-11-09T20:26:57.000Z
0,"How is @DrOz doing today?

The #JohnFetterman ship has come in to port.

👏👏👏👏👏👏👏",2022-11-09T20:25:36.000Z
-0.38,"@IsabellaMDeLuca If you voted for the crook #JohnFetterman I hope crim is so bad there you can't come out of your h… https://t.co/u0nm0kpcNF",2022-11-09T20:24:35.000Z
0.7506,RT @latinlingo72: At least Fetterman won and Dems preformed above average. Hopefully Warnock gets over 50%. Beto and Abrams ran tight races…,2022-11-09T20:22:24.000Z
-0.6597,"RT @ScriptsShow: Listen to ""The Killing Man Part 1: What Do You Do When The Script is Good?"" by The Unscripted Scripts Show. ⚓ #comedy #pod…",2022-11-09T20:21:41.000Z
0.68,"RT @Mae_Westside: #JohnFetterman Thank you, sir! 🙏✌️🏆
Can I buy you a silk necktie -- maybe a nice button-down shirt, too?
#DemocraticParty…",2022-11-09T20:17:31.000Z
0,"#JohnFetterman 
""Hello....Goodnight...Hello""
#Midterms2022 
https://t.co/wLAqLQHVV7",2022-11-09T20:16:09.000Z
0,"Investigate #JohnFetterman's campaign for electioneering https://t.co/2QFcTIWSeW",2022-11-09T20:14:51.000Z
0.7096,I wonder if behind closed doors the higher ups of the Dem Party are laughing hysterically at how stupid… https://t.co/WeyZvfLTgR,2022-11-09T20:11:12.000Z
-0.3818,@DrOz Oz racing back to NJ after losing his Senate race.  #JohnFetterman https://t.co/hv6idISRab,2022-11-09T20:10:37.000Z
0,#JohnFetterman #unclefesterman https://t.co/KK4OHZW4f1,2022-11-09T20:07:09.000Z
0,#JohnFetterman 💙 https://t.co/6HTBFrLpFi,2022-11-09T20:06:15.000Z
0.3182,"@stoolpresidente Hey Barstool guy, interview this guy for the next Eagles Game, I'm sure he's got a lot to say… https://t.co/fHmvcTpCx5",2022-11-09T20:00:08.000Z
0,"Remember a couple of days ago when @HillaryClinton said on @MSNBC that voters don’t get what’s at stake, implying v… https://t.co/3VWKdXz6sy",2022-11-09T19:58:47.000Z
0.5707,"Congrats John!
#JohnFetterman #PennsylvaniaSenateRace #Vote2022 https://t.co/IcQEBuooVn",2022-11-09T19:58:01.000Z
0.4404,"RT @universenus: @JohnFetterman @datsyuklover You're  a good man #JohnFetterman 👏👏👏",2022-11-09T19:56:49.000Z
0.4404,"@JohnFetterman @datsyuklover You're  a good man #JohnFetterman 👏👏👏",2022-11-09T19:56:19.000Z
0.5719,"#JohnFetterman, the alien #Kanamit who now identifies as a human being, won the #Pennsylvania Senate race yesterday… https://t.co/8oYveNsDCo",2022-11-09T19:55:28.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T19:55:00.000Z
0,What is the state that just elected #JohnFetterman and #JoshShapiro? https://t.co/EeMPjhB2Fd,2022-11-09T19:46:34.000Z
0.4939,@JohnFetterman @Acyn Irony: if #TuckerCarlson had a stroke over #JohnFetterman winning. 😉,2022-11-09T19:45:53.000Z
-0.6597,"RT @ScriptsShow: Listen to ""The Killing Man Part 1: What Do You Do When The Script is Good?"" by The Unscripted Scripts Show. ⚓ #comedy #pod…",2022-11-09T19:45:19.000Z
0,"@marklevinshow This might explain it to you! #snakeoil #loser #exposed
#Congratulations #JohnFetterman https://t.co/9DPYTpzIR1",2022-11-09T19:44:27.000Z
0.6705,@mmpadellan You iberal clowns are happy a brain damaged clown won 😂😂 man Pennsylvania is a liberal $hithole. You do… https://t.co/qMZ4omyBKY,2022-11-09T19:44:03.000Z
0.8356,"On a positive note, John Fetterman will be the smartest Democrat in Washington! 

#JohnFetterman #Election2022",2022-11-09T19:40:57.000Z
0.2481,"@NancyLeeGrahn @NancyLeeGrahn yes, we do! We  are smart enough to know that unleashing the horrors of a Mastriano a… https://t.co/9wYe6qFGWl",2022-11-09T19:40:55.000Z
0.5994,"Congratulations to the new democratic Governor of #Pennsylvania #JohnFetterman 

Bringing out the big guns of Obama… https://t.co/Cc2edR0bkI",2022-11-09T19:39:25.000Z
0.8221,"RT @ResisterSis20: Congratulations #JohnFetterman for winning the US Senate race in Pennsylvania!

#FreshWords
#Election2022 
@MSNBC",2022-11-09T19:39:04.000Z
0,#myconclusion #election2022 #somewhatsatisfied #notfully #iwillsurvivethis #notadefeatist #electionresults2022… https://t.co/pGFdQjD2yr,2022-11-09T19:38:39.000Z
0,"RT @davidhawkings: When you go to bed thinking your 6 AM radio hit will be about counting PA mail ballots, but instead it's about the (many…",2022-11-09T19:38:15.000Z
0,#JohnFetterman #joebiden https://t.co/C6s9WwaD1M,2022-11-09T19:38:02.000Z
-0.2732,"An all new low, #strokepatient in the #Senate unreal #JohnFetterman https://t.co/JrycWH42Gv",2022-11-09T19:34:33.000Z
-0.4767,"RT @LauraBabcock: If you don't know much about #JohnFetterman he moved to a broken town and threw his heart into fixing it as a community o…",2022-11-09T19:33:51.000Z
-0.6597,"RT @ScriptsShow: Listen to ""The Killing Man Part 1: What Do You Do When The Script is Good?"" by The Unscripted Scripts Show. ⚓ #comedy #pod…",2022-11-09T19:33:47.000Z
-0.6597,"RT @ScriptsShow: Listen to ""The Killing Man Part 1: What Do You Do When The Script is Good?"" by The Unscripted Scripts Show. ⚓ #comedy #pod…",2022-11-09T19:33:25.000Z
0,"When you go to bed thinking your 6 AM radio hit will be about counting PA mail ballots, but instead it's about the… https://t.co/bQ3eQ1UC1C",2022-11-09T19:31:58.000Z
-0.6597,"Listen to ""The Killing Man Part 1: What Do You Do When The Script is Good?"" by The Unscripted Scripts Show. ⚓… https://t.co/zabpYkPZ3I",2022-11-09T19:31:12.000Z
0,@Myst_Terry @QueenG719 I went to bed at 8. Never turned on the tv. I let my husband tell me at breakfast that our R… https://t.co/Rw52zjIzZ5,2022-11-09T19:28:45.000Z
-0.2617,RT @leedledeedlele: my tummy hurts but i am in class #warrior #strongwomen #JohnFetterman,2022-11-09T19:24:33.000Z
-0.2617,my tummy hurts but i am in class #warrior #strongwomen #JohnFetterman,2022-11-09T19:24:28.000Z
0.2846,@willchamberlain @JackPosobiec Yep.  Have at it Dems.   The party of baby killers.  But are we surprised?  After al… https://t.co/N497mXR2lB,2022-11-09T19:23:14.000Z
0,@BillyBaldwin 🔊🗣️BLUE!!!! 📥📫🛝🧢🧵👕👔👗👖🧜🏻‍♀️🧿🚙🛼🥏🎽🫐🌎🦋📘🖌️💙🌀💠🔵🔷🔹 #JohnFetterman 💎,2022-11-09T19:23:01.000Z
0.3291,@joncoopertweets I am a #Republican but I voted a straight #Democratic ticket in #Pennsylvania. I was on the… https://t.co/3KGJGHz9zu,2022-11-09T19:15:17.000Z
0.636,Congratulations #JohnFetterman! https://t.co/tUjsx8nXVc,2022-11-09T19:10:55.000Z
0,@DrOz You must have VOTED for #JohnFetterman 🤣🤣🤣🤣🤣,2022-11-09T19:10:12.000Z
0,#JohnFetterman new #hoodie https://t.co/StumkBhjiy,2022-11-09T19:08:09.000Z
0.0869,Not sure why anyone concerned about the ability of #JohnFetterman to be a US Senator. Only needs to vote for two th… https://t.co/oE5t4q9Uso,2022-11-09T19:07:25.000Z
0,#JohnFetterman https://t.co/0MqdkmDHQR https://t.co/hgdyojHNdn,2022-11-09T19:07:00.000Z
0.2144,"@DrOz would've said he'd support #JohnFetterman's effort for Pennsylvanians, but since the doc doesn't even live in… https://t.co/Vp7gVFmxbb",2022-11-09T19:04:55.000Z
-0.5423,@DrOz Fetterman whooped your ass 🤣🤣🤣you wack clown🤡🤣🤣🤣#Johnfetterman,2022-11-09T19:04:43.000Z
-0.5499,"He’s undoubtedly a fraud who’ll vote to kill innocent people with our tax dollars. But let’s face it, his brand is… https://t.co/zDEu9hQNtN",2022-11-09T19:01:26.000Z
-0.6551,"#JohnFetterman came back from a stroke &amp; defeated #MehmetOz despite #DonaldTrump's support for the snake oil salesm… https://t.co/Wakvsl6X1w",2022-11-09T19:01:05.000Z
0,"Als Demokrat im Rennen um einen Sitz, den bislang ein Republikaner innehatte, standen Fettermans Chancen schlecht –… https://t.co/uoi9Qkq0ad",2022-11-09T19:01:00.000Z
0,RT @RogerDo12460375: I think the #Democrats ought to make #JohnFetterman the Senate Majority leader and have him go over to Moscow to negot…,2022-11-09T18:57:40.000Z
-0.5859,"The race run by Mehmet?
Many chose to condemn it.

All things considered,
This Oz was no Wizard.

#JohnFetterman",2022-11-09T18:54:51.000Z
0.4857,Why was Fetterman and his family dressed Like they just rolled out of bed?!? #trashy #Fetterman #JohnFetterman… https://t.co/iHBecdEEgO,2022-11-09T18:52:58.000Z
-0.793,#MAGAmeltdown I doubt this nasty person can be recycled. #JohnFetterman is for the people! https://t.co/H4ECREHTsF,2022-11-09T18:49:29.000Z
0,#JohnFetterman https://t.co/KCTF7Dkcjt,2022-11-09T18:48:44.000Z
-0.2263,After Sending 250K Mail-In Ballots to Unverified Voters ⁦#JohnFetterman filed a federal lawsuit against the state o… https://t.co/mVL3Fvxtlu,2022-11-09T18:47:04.000Z
0,"@ImSpeaking13 We #GOTVBlue in Pennsylvania and  PA voters brought it home
🔥💙🔥 #JohnFetterman #JoshShapiro #SummerLee https://t.co/Rqtsguq7c0",2022-11-09T18:45:14.000Z
0,Dems need Texas and Florida versions of #JohnFetterman and #marypeltola. Maybe the dems can work to find these cand… https://t.co/yjdADwA9ji,2022-11-09T18:43:33.000Z
0,"Dow falls 400 factors as post-midterms selloff picks up steam Wednesday
 #Haircare #BreakingNewsMarkets… https://t.co/2PsmKNzCl8",2022-11-09T18:40:40.000Z
0.4019,"RT @the360five: @JohnFetterman @CmoSvs You are Democracy's 'Big Bad John'.
I will lift a drink tonight to you sir on your win,
and play thi…",2022-11-09T18:39:12.000Z
0.5719,"RT @WIONews: #USMidterms | Democrat #JohnFetterman flips Pennsylvania Senate seat

Democrat #KathyHochul wins New York Governor race

Repub…",2022-11-09T18:38:23.000Z
-0.1027,"I hope #donaldtrumpjr has taken note of #JohnFetterman's routing of #oz. I hope that he feels bad about mocking the… https://t.co/3pZKQ9XTTe",2022-11-09T18:37:25.000Z
0,"Meet #JohnFetterman, the man who flipped #Pennsylvania for #Democrats

https://t.co/VRE7e2m0yL

Download the Wion… https://t.co/MVL2rYm03H",2022-11-09T18:37:17.000Z
-0.3182,@CookieW60726640 @CoryBooker @JohnFetterman You must be confused after a long day ... in fact PA would have not onl… https://t.co/t4sXVdkwCd,2022-11-09T18:34:38.000Z
0.765,RT @pinnpoint: The Better Man Won 🎉🎉🎉🎉 #PennsylvaniaSenateRace #JohnFetterman #JohnFettermanIsTheBetterMan,2022-11-09T18:32:51.000Z
-0.5859,#JohnFetterman is a prime example of all that is wrong with the #Democrat Party- Disgusting,2022-11-09T18:30:21.000Z
-0.9167,WTF 😒 PA?! Did your state drop in total IQ points? Why in the hell would you vote to elect #JohnFetterman a Progres… https://t.co/5VOforZgL8,2022-11-09T18:28:49.000Z
0,"#johnfetterman
#johnfettermansenate
#JohnFetterman https://t.co/0KMN69bwto",2022-11-09T18:27:40.000Z
0,#JohnFetterman #JoshShapiro #Philadelphia #Election2022 #ElectionDay #USA #news #newsgang https://t.co/B17jAVkDgm,2022-11-09T18:27:21.000Z
-0.296,"The new American dream. Use your vote to steal from your children, your neighbors children and all future generatio… https://t.co/CISgeC9hUz",2022-11-09T18:24:32.000Z
0,#Pennsylvania #PennsylvaniaSenateRace #JohnFetterman #MehmetOz #DrOz https://t.co/jmKmzE94Bo,2022-11-09T18:20:07.000Z
0.7127,"Don't fuck with my ICD buddy!
So ready for the G0P Senators to quiver in their britches at the sight of this gentle… https://t.co/SKdNXhPwYh",2022-11-09T18:17:01.000Z
0,"One wonders what changes Pennsylvanians expect #JohnFetterman to solicit, propose or cosponsor in the #Senate. #Election2022 #PoliticsToday",2022-11-09T18:15:57.000Z
0.5267,"The Unlikely Victory of @JohnFetterman 
Congrats #JohnFetterman 
🥳🤩🍾🥂🎉 https://t.co/y79nglHBN4 via @NewYorker",2022-11-09T18:14:56.000Z
0.5106,@phillip_USA_ @RonFilipkowski #JohnFetterman had people AROUND THE WORLD cheering him on &amp; doing all we could to he… https://t.co/4PJL0Du5Jl,2022-11-09T18:14:51.000Z
0.5267,I couldn’t be happier to say that John Fetterman will be my Senator. My Dad grew up across the river from Braddock… https://t.co/3BGuNxk41f,2022-11-09T18:13:23.000Z
0,"Late last night, the crack science team at @Carhartt got to work in preparation of one SENATOR @JohnFetterman 🔥💜… https://t.co/ppCEwsrfLl",2022-11-09T18:07:59.000Z
0.7243,"Let's GOOOOOOO!!!

Congratulations #JohnFetterman @JohnFetterman!

#NeverRepublican #November8th #Senate #Elections https://t.co/bCSoY4aw7s",2022-11-09T18:05:49.000Z
0.6239,RT @abshire_gary: The #JohnFetterman win is proof Democrats could nominate a rock and they would vote for it!,2022-11-09T18:00:30.000Z
-0.1386,"@JohnFetterman BRAVO!  #Republicans4Change are THRILLED. We stand with #JohnFetterman.

#Trump is a LOSER; but WARN… https://t.co/VUMzy9aSpK",2022-11-09T17:57:21.000Z
0.5859,I wonder if #droz tried to sell #JohnFetterman some miracle cure when he called him to concede this morning?,2022-11-09T17:54:34.000Z
-0.5411,"From William Penn and Benjamin Franklin to #JohnFetterman ... 

What an utter disgrace #Pennsylvania has become!… https://t.co/432gxp8SW3",2022-11-09T17:52:07.000Z
0,"#JohnFetterman #Pennsylvania 
Coincidence? I think not. 
#Election2022 https://t.co/C8f4TMF2nE",2022-11-09T17:39:31.000Z
0,#VoteBlueToSaveDemocracy #JohnFetterman 🗳️🙌🏽 https://t.co/oSjvngkyD0,2022-11-09T17:39:07.000Z
0.7357,"Feeling a little safe for my Pennsylvania friends and family's rights today.
#JohnFetterman 
#blue
#righttochoose",2022-11-09T17:37:31.000Z
0.9273,"RT @AnnieForTruth: @ksorbs Thank you to the good folks that voted for #JohnFetterman, a man with integrity, honesty and respect!",2022-11-09T17:37:28.000Z
0,"RT @Teddygram62: So here’s my Midterm Election Highlights, (pt. 1?) #RedWave2022 #BlueWave2022 #JohnFetterman #LaurenBoebert #DrOz #Electio…",2022-11-09T17:27:56.000Z
0,@clayandbuck @ClayTravis @BuckSexton #JohnFetterman #DemocraticParty https://t.co/vCZT0l7Wi5,2022-11-09T17:24:07.000Z
0,As for my Home State of #Pennsylvania We are a #BlueState  @JoshShapiroPA and @JohnFetterman Both Won… https://t.co/H1XxelBEZN,2022-11-09T17:23:26.000Z
0.4201,"RT @Occupy_Grifters: Pennsylvania? More like Transylvania.

#Midterms2022 #Midterms #FettermanWins #Fetterman 
#RedTrickle #RedTsunami #Joh…",2022-11-09T17:22:02.000Z
0.6353,"#JohnFetterman?

Really?

LOL.",2022-11-09T17:21:09.000Z
0.8436,"@BarakObama. Thank you, Mr. President, for helping #JohnFetterman win!! 🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/OM9j213c00",2022-11-09T17:20:15.000Z
0.366,"Thank you, Pennsylvania. Democrat governor AND  senator! Not to be greedy but a blue legislature is JUST what I wan… https://t.co/Y8S61V0ezd",2022-11-09T17:13:14.000Z
0,"@JohnFetterman to defund all libraries! If he can't read them we can't either? 😂🤣 #LibraryTwitter #JohnFetterman 
H… https://t.co/dwdKS95LPb",2022-11-09T17:12:38.000Z
0.2263,RT @paulscheer: So many people have requested I do a #JohnFetterman impression. I don’t do impressions but here is my attempt in celebratio…,2022-11-09T17:06:04.000Z
0,"""It worked for me and it'll work for you!"" - Dr. Oz

——
#droz #fetterman #fettermania #johnfetterman #pennsylvania… https://t.co/GjEsYnkBqK",2022-11-09T17:04:55.000Z
0.2263,RT @paulscheer: So many people have requested I do a #JohnFetterman impression. I don’t do impressions but here is my attempt in celebratio…,2022-11-09T17:04:03.000Z
0,#JohnFetterman #fetacheese https://t.co/AIGwJTihpN,2022-11-09T17:03:48.000Z
0.2263,RT @paulscheer: So many people have requested I do a #JohnFetterman impression. I don’t do impressions but here is my attempt in celebratio…,2022-11-09T17:02:13.000Z
0,@nathaliejacoby1 #JohnFetterman 💙,2022-11-09T17:00:56.000Z
0,#DrOz #JohnFetterman https://t.co/W0m7b8t8qU,2022-11-09T16:59:44.000Z
0.296,Is this ok to post @elonmusk #TwitterTakeover #JohnFetterman #demshateamerica https://t.co/lkcSZeSkzm,2022-11-09T16:59:32.000Z
0,Sloth from the 1985 movie the Goonies beats out Dr. Mehmet Oz in the Senate race for Pennsylvania officially making… https://t.co/orDZeZm6Zs,2022-11-09T16:59:03.000Z
0,I look forward to seeing how #JohnFetterman comports himself in the Senate. He may be the spine the progressives (… https://t.co/YWzhfae7yR,2022-11-09T16:58:51.000Z
0.3134,".#JohnFetterman ... just another PUPPET like #JoeBiden, both are incoherent and can't make a complete sentence to s… https://t.co/kEW0YunYN8",2022-11-09T16:58:46.000Z
0.807,Super proud to have voted 💙 for @JohnFetterman and @JoshShapiroPA! #BlueTsunami2022 #Election2022 #JohnFetterman #JoshShapiro,2022-11-09T16:58:43.000Z
0,The Doctor is out! …of Pennsylvania.  #JohnFetterman,2022-11-09T16:58:12.000Z
0,I think the #Democrats ought to make #JohnFetterman the Senate Majority leader and have him go over to Moscow to ne… https://t.co/ay4lO9kezS,2022-11-09T16:57:58.000Z
0.2263,RT @paulscheer: So many people have requested I do a #JohnFetterman impression. I don’t do impressions but here is my attempt in celebratio…,2022-11-09T16:57:25.000Z
0.2263,So many people have requested I do a #JohnFetterman impression. I don’t do impressions but here is my attempt in ce… https://t.co/VMj4bvGdEn,2022-11-09T16:55:55.000Z
0,"Off The Press | Today's News Minute November 9, 2022
https://t.co/Isox0xFET5

#news #breakingnews #2022Midterms… https://t.co/XM5xb8iEuD",2022-11-09T16:54:05.000Z
0.7243,"Let's GOOOOOOO!!!

Congratulations #JohnFetterman @JohnFetterman!

#NeverRepublican #November8th #Senate #Elections https://t.co/th1I8nWGWK",2022-11-09T16:53:50.000Z
0,RT @metalrulestv: Check out Garrett Garlin Jim Kenney Bobby Hill John Fetterman David Morse Lucinda Duncalfe https://t.co/vN6DXPtYWY #eBay…,2022-11-09T16:52:21.000Z
-0.296,"This is why you shouldn’t accept the results out of AZ,PA or New Jersey. @JohnFetterman is a fraud #Pakistani… https://t.co/Vy51X1T44r",2022-11-09T16:50:59.000Z
-0.4019,@sheila14all The blind leading the blind... Replace these guys with #JoeBiden and #JohnFetterman into the verse… https://t.co/qDELluAAhT,2022-11-09T16:50:30.000Z
0.7506,RT @latinlingo72: At least Fetterman won and Dems preformed above average. Hopefully Warnock gets over 50%. Beto and Abrams ran tight races…,2022-11-09T16:50:21.000Z
0.5994,"@JohnFetterman #JohnFetterman
Congratulations from https://t.co/Q2mrY3Jplh https://t.co/BXtFehCyWt",2022-11-09T16:50:04.000Z
0.8268,@TheView @ABC So happy that #JohnFetterman won this race. Perhaps Oz can go back to the actual State he resides in.,2022-11-09T16:48:40.000Z
0.2023,Important point about #JohnFetterman https://t.co/kvT3BS4EYU,2022-11-09T16:45:55.000Z
0.8886,"So very PROUD of the smart, informed people of Pennsylvania. You are still the state that that rings the bell of Liberty. #JohnFetterman",2022-11-09T16:43:11.000Z
0,#JohnFetterman #Election2022 #Senate #DrOz https://t.co/Ch8Of6bT2U,2022-11-09T16:42:52.000Z
0,"RT @Teddygram62: So here’s my Midterm Election Highlights, (pt. 1?) #RedWave2022 #BlueWave2022 #JohnFetterman #LaurenBoebert #DrOz #Electio…",2022-11-09T16:41:36.000Z
-0.0258,"@EndWokeness #JohnFetterman’s mental problems can be forgiven due to #Fetterman having medical issues.

On the oppo… https://t.co/8OLNzlZqYU",2022-11-09T16:41:35.000Z
0,RT @metalrulestv: Check out Garrett Garlin Jim Kenney Bobby Hill John Fetterman David Morse Lucinda Duncalfe https://t.co/vN6DXPtYWY #eBay…,2022-11-09T16:40:56.000Z
-0.296,"No hay que dejar de seguirle la pista a #JohnFetterman nuevo senador demócrata. 
Apenas en mayo sufrió un accidente… https://t.co/L63SqqNQ6y",2022-11-09T16:40:49.000Z
0.2023,"2022 Democratic campaigns elevated an important idea -- ""the union way of life."" #JohnFetterman in the lead. #1u
 https://t.co/BAZtYGGzMJ",2022-11-09T16:40:32.000Z
0,#JohnFetterman for President!,2022-11-09T16:38:54.000Z
0.636,"@JohnFetterman Congratulations, SENATOR Fetterman! #JohnFetterman",2022-11-09T16:37:29.000Z
